📡  上海频道,#genre#
生活时尚,http://223.12.113.32:8082/udp/239.1.1.76:8076
茶频道,http://223.12.113.32:8082/udp/239.1.1.77:8077
法治天地,http://223.12.113.32:8082/udp/239.1.1.79:8079
动漫秀场,http://223.12.113.32:8082/udp/239.1.1.80:8080
都市剧场,http://223.12.113.32:8082/udp/239.1.1.81:8081
金色学堂,http://223.12.113.32:8082/udp/239.1.1.82:8082
游戏风云,http://223.12.113.32:8082/udp/239.1.1.83:8083
乐游,http://223.12.113.32:8082/udp/239.1.1.84:8084
东方财经,http://223.12.113.32:8082/udp/239.1.1.85:8085
快乐垂钓,http://223.12.113.32:8082/udp/239.1.1.86:8086
老故事,http://223.12.113.32:8082/udp/239.1.1.87:8087
书画频道,http://223.12.113.32:8082/udp/239.1.1.88:8088
汽摩,http://223.12.113.32:8082/udp/239.1.1.92:8092
百姓健康,http://223.12.113.32:8082/udp/239.1.1.105:8105
中华特产,http://223.12.113.32:8082/udp/239.1.1.106:8106
中国天气,http://223.12.113.32:8082/udp/239.1.1.107:8107
证券服务,http://223.12.113.32:8082/udp/239.1.1.108:8108
车迷频道,http://223.12.113.32:8082/udp/239.1.1.109:8109
生态环境,http://223.12.113.32:8082/udp/239.1.1.110:8110
四海钓鱼,http://223.12.113.32:8082/udp/239.1.1.111:8111
家庭理财,http://223.12.113.32:8082/udp/239.1.1.112:8112
财富天下,http://223.12.113.32:8082/udp/239.1.1.113:8113
优优宝贝,http://223.12.113.32:8082/udp/239.1.1.114:8114
优购物,http://223.12.113.32:8082/udp/239.1.1.115:8115
环球旅游,http://223.12.113.32:8082/udp/239.1.1.116:8116


📡  广西频道,#genre#
广西卫视,http://202.103.213.75:8888/udp/239.81.0.107:4056
广西综艺,http://202.103.213.75:8888/udp/239.81.0.214:4056
广西影视,http://202.103.213.75:8888/udp/239.81.0.250:4056
广西新闻,http://202.103.213.75:8888/udp/239.81.0.248:4056
广西公共,http://202.103.213.75:8888/udp/239.81.0.249:4056
广西都市,http://202.103.213.75:8888/udp/239.81.0.247:4056
广西国际,http://202.103.213.75:8888/udp/239.81.0.8:4056
南宁影视,http://202.103.213.75:8888/udp/239.81.0.128:4056
南宁新闻,http://202.103.213.75:8888/udp/239.81.0.241:4056
南宁公共,http://202.103.213.75:8888/udp/239.81.0.129:4056
南宁文旅,http://202.103.213.75:8888/udp/239.81.0.127:4056
柳州新闻,http://202.103.213.75:8888/udp/239.81.0.134:4056
北海新闻,http://202.103.213.75:8888/udp/239.81.0.136:4056
玉林新闻,http://202.103.213.75:8888/udp/239.81.0.138:4056
贺州新闻,http://202.103.213.75:8888/udp/239.81.0.137:4056
桂林新闻,http://202.103.213.75:8888/udp/239.81.0.135:4056

CCTV1,http://202.103.213.75:8888/udp/239.81.0.13:4056
CCTV2,http://202.103.213.75:8888/udp/239.81.0.115:4056
CCTV3,http://202.103.213.75:8888/udp/239.81.0.231:4056
CCTV4,http://202.103.213.75:8888/udp/239.81.0.96:4056
CCTV5,http://202.103.213.75:8888/udp/239.81.0.232:4056
CCTV5+,http://202.103.213.75:8888/udp/239.81.0.101:4056
CCTV6,http://202.103.213.75:8888/udp/239.81.0.233:4056
CCTV7,http://202.103.213.75:8888/udp/239.81.0.116:4056
CCTV8,http://202.103.213.75:8888/udp/239.81.0.234:4056
CCTV9,http://202.103.213.75:8888/udp/239.81.0.117:4056
CCTV10,http://202.103.213.75:8888/udp/239.81.0.118:4056
CCTV11,http://202.103.213.75:8888/udp/239.81.0.229:4056
CCTV12,http://202.103.213.75:8888/udp/239.81.0.119:4056
CCTV13,http://202.103.213.75:8888/udp/239.81.0.206:4056
CCTV14,http://202.103.213.75:8888/udp/239.81.0.120:4056
CCTV15,http://202.103.213.75:8888/udp/239.81.0.230:4056
CCTV17,http://202.103.213.75:8888/udp/239.81.0.228:4056
湖南卫视,http://202.103.213.75:8888/udp/239.81.0.110:4056
东方卫视,http://202.103.213.75:8888/udp/239.81.0.111:4056
江苏卫视,http://202.103.213.75:8888/udp/239.81.0.106:4056
浙江卫视,http://202.103.213.75:8888/udp/239.81.0.108:4056
北京卫视,http://202.103.213.75:8888/udp/239.81.0.109:4056
广东卫视,http://202.103.213.75:8888/udp/239.81.0.104:4056
深圳卫视,http://202.103.213.75:8888/udp/239.81.0.103:4056
黑龙江卫视,http://202.103.213.75:8888/udp/239.81.0.105:4056
湖北卫视,http://202.103.213.75:8888/udp/239.81.0.112:4056
山东卫视,http://202.103.213.75:8888/udp/239.81.0.114:4056
甘肃卫视,http://202.103.213.75:8888/udp/239.81.0.207:4056
天津卫视,http://202.103.213.75:8888/udp/239.81.0.113:4056
辽宁卫视,http://202.103.213.75:8888/udp/239.81.0.210:4056
江西卫视,http://202.103.213.75:8888/udp/239.81.0.204:4056
贵州卫视,http://202.103.213.75:8888/udp/239.81.0.95:4056
海南卫视,http://202.103.213.75:8888/udp/239.81.0.48:4056
安徽卫视,http://202.103.213.75:8888/udp/239.81.0.211:4056
河北卫视,http://202.103.213.75:8888/udp/239.81.0.94:4056
东南卫视,http://202.103.213.75:8888/udp/239.81.0.215:4056
陕西卫视,http://202.103.213.75:8888/udp/239.81.0.89:4056
四川卫视,http://202.103.213.75:8888/udp/239.81.0.130:4056
重庆卫视,http://202.103.213.75:8888/udp/239.81.0.47:4056
云南卫视,http://202.103.213.75:8888/udp/239.81.0.45:4056
河南卫视,http://202.103.213.75:8888/udp/239.81.0.44:4056
厦门卫视,http://202.103.213.75:8888/udp/239.81.0.212:4056
三沙卫视,http://202.103.213.75:8888/udp/239.81.0.242:4056
甘肃卫视,http://202.103.213.75:8888/udp/239.81.0.207:4056
吉林卫视,http://202.103.213.75:8888/udp/239.81.0.210:4056
山西卫视,http://202.103.213.75:8888/udp/239.81.0.49:4056
内蒙古卫视,http://202.103.213.75:8888/udp/239.81.0.54:4056
宁夏卫视,http://202.103.213.75:8888/udp/239.81.0.60:4056
青海卫视,http://202.103.213.75:8888/udp/239.81.0.53:4056
新疆卫视,http://202.103.213.75:8888/udp/239.81.0.46:4056
兵团卫视,http://202.103.213.75:8888/udp/239.81.0.213:4056
西藏卫视,http://202.103.213.75:8888/udp/239.81.0.55:4056
南方卫视,http://202.103.213.75:8888/udp/239.81.0.32:4056



广西卫视,http://202.103.213.10:8888/udp/239.81.0.107:4056
广西综艺,http://202.103.213.10:8888/udp/239.81.0.214:4056
广西影视,http://202.103.213.10:8888/udp/239.81.0.250:4056
广西新闻,http://202.103.213.10:8888/udp/239.81.0.248:4056
广西公共,http://202.103.213.10:8888/udp/239.81.0.249:4056
广西都市,http://202.103.213.10:8888/udp/239.81.0.247:4056
广西国际,http://202.103.213.10:8888/udp/239.81.0.8:4056
南宁影视,http://202.103.213.10:8888/udp/239.81.0.128:4056
南宁新闻,http://202.103.213.10:8888/udp/239.81.0.241:4056
南宁公共,http://202.103.213.10:8888/udp/239.81.0.129:4056
南宁文旅,http://202.103.213.10:8888/udp/239.81.0.127:4056
柳州新闻,http://202.103.213.10:8888/udp/239.81.0.134:4056
北海新闻,http://202.103.213.10:8888/udp/239.81.0.136:4056
玉林新闻,http://202.103.213.10:8888/udp/239.81.0.138:4056
贺州新闻,http://202.103.213.10:8888/udp/239.81.0.137:4056
桂林新闻,http://202.103.213.10:8888/udp/239.81.0.135:4056

CCTV1,http://202.103.213.10:8888/udp/239.81.0.13:4056
CCTV2,http://202.103.213.10:8888/udp/239.81.0.115:4056
CCTV3,http://202.103.213.10:8888/udp/239.81.0.231:4056
CCTV4,http://202.103.213.10:8888/udp/239.81.0.96:4056
CCTV5,http://202.103.213.10:8888/udp/239.81.0.232:4056
CCTV5+,http://202.103.213.10:8888/udp/239.81.0.101:4056
CCTV6,http://202.103.213.10:8888/udp/239.81.0.233:4056
CCTV7,http://202.103.213.10:8888/udp/239.81.0.116:4056
CCTV8,http://202.103.213.10:8888/udp/239.81.0.234:4056
CCTV9,http://202.103.213.10:8888/udp/239.81.0.117:4056
CCTV10,http://202.103.213.10:8888/udp/239.81.0.118:4056
CCTV11,http://202.103.213.10:8888/udp/239.81.0.229:4056
CCTV12,http://202.103.213.10:8888/udp/239.81.0.119:4056
CCTV13,http://202.103.213.10:8888/udp/239.81.0.206:4056
CCTV14,http://202.103.213.10:8888/udp/239.81.0.120:4056
CCTV15,http://202.103.213.10:8888/udp/239.81.0.230:4056
CCTV17,http://202.103.213.10:8888/udp/239.81.0.228:4056
湖南卫视,http://202.103.213.10:8888/udp/239.81.0.110:4056
东方卫视,http://202.103.213.10:8888/udp/239.81.0.111:4056
江苏卫视,http://202.103.213.10:8888/udp/239.81.0.106:4056
浙江卫视,http://202.103.213.10:8888/udp/239.81.0.108:4056
北京卫视,http://202.103.213.10:8888/udp/239.81.0.109:4056
广东卫视,http://202.103.213.10:8888/udp/239.81.0.104:4056
深圳卫视,http://202.103.213.10:8888/udp/239.81.0.103:4056
黑龙江卫视,http://202.103.213.10:8888/udp/239.81.0.105:4056
湖北卫视,http://202.103.213.10:8888/udp/239.81.0.112:4056
山东卫视,http://202.103.213.10:8888/udp/239.81.0.114:4056
甘肃卫视,http://202.103.213.10:8888/udp/239.81.0.207:4056
天津卫视,http://202.103.213.10:8888/udp/239.81.0.113:4056
辽宁卫视,http://202.103.213.10:8888/udp/239.81.0.210:4056
江西卫视,http://202.103.213.10:8888/udp/239.81.0.204:4056
贵州卫视,http://202.103.213.10:8888/udp/239.81.0.95:4056
海南卫视,http://202.103.213.10:8888/udp/239.81.0.48:4056
安徽卫视,http://202.103.213.10:8888/udp/239.81.0.211:4056
河北卫视,http://202.103.213.10:8888/udp/239.81.0.94:4056
东南卫视,http://202.103.213.10:8888/udp/239.81.0.215:4056
陕西卫视,http://202.103.213.10:8888/udp/239.81.0.89:4056
四川卫视,http://202.103.213.10:8888/udp/239.81.0.130:4056
重庆卫视,http://202.103.213.10:8888/udp/239.81.0.47:4056
云南卫视,http://202.103.213.10:8888/udp/239.81.0.45:4056
河南卫视,http://202.103.213.10:8888/udp/239.81.0.44:4056
厦门卫视,http://202.103.213.10:8888/udp/239.81.0.212:4056
三沙卫视,http://202.103.213.10:8888/udp/239.81.0.242:4056
甘肃卫视,http://202.103.213.10:8888/udp/239.81.0.207:4056
吉林卫视,http://202.103.213.10:8888/udp/239.81.0.210:4056
山西卫视,http://202.103.213.10:8888/udp/239.81.0.49:4056
内蒙古卫视,http://202.103.213.10:8888/udp/239.81.0.54:4056
宁夏卫视,http://202.103.213.10:8888/udp/239.81.0.60:4056
青海卫视,http://202.103.213.10:8888/udp/239.81.0.53:4056
新疆卫视,http://202.103.213.10:8888/udp/239.81.0.46:4056
兵团卫视,http://202.103.213.10:8888/udp/239.81.0.213:4056
西藏卫视,http://202.103.213.10:8888/udp/239.81.0.55:4056
南方卫视,http://202.103.213.10:8888/udp/239.81.0.32:4056



广西卫视,http://202.103.213.10:8888/udp/239.81.0.107:4056
广西综艺,http://202.103.213.10:8888/udp/239.81.0.214:4056
广西影视,http://202.103.213.10:8888/udp/239.81.0.250:4056
广西新闻,http://202.103.213.10:8888/udp/239.81.0.248:4056
广西公共,http://202.103.213.10:8888/udp/239.81.0.249:4056
广西都市,http://202.103.213.10:8888/udp/239.81.0.247:4056
广西国际,http://202.103.213.10:8888/udp/239.81.0.8:4056
南宁影视,http://202.103.213.10:8888/udp/239.81.0.128:4056
南宁新闻,http://202.103.213.10:8888/udp/239.81.0.241:4056
南宁公共,http://202.103.213.10:8888/udp/239.81.0.129:4056
南宁文旅,http://202.103.213.10:8888/udp/239.81.0.127:4056
柳州新闻,http://202.103.213.10:8888/udp/239.81.0.134:4056
北海新闻,http://202.103.213.10:8888/udp/239.81.0.136:4056
玉林新闻,http://202.103.213.10:8888/udp/239.81.0.138:4056
贺州新闻,http://202.103.213.10:8888/udp/239.81.0.137:4056
桂林新闻,http://202.103.213.10:8888/udp/239.81.0.135:4056

CCTV1,http://202.103.213.10:8888/udp/239.81.0.13:4056
CCTV2,http://202.103.213.10:8888/udp/239.81.0.115:4056
CCTV3,http://202.103.213.10:8888/udp/239.81.0.231:4056
CCTV4,http://202.103.213.10:8888/udp/239.81.0.96:4056
CCTV5,http://202.103.213.10:8888/udp/239.81.0.232:4056
CCTV5+,http://202.103.213.10:8888/udp/239.81.0.101:4056
CCTV6,http://202.103.213.10:8888/udp/239.81.0.233:4056
CCTV7,http://202.103.213.10:8888/udp/239.81.0.116:4056
CCTV8,http://202.103.213.10:8888/udp/239.81.0.234:4056
CCTV9,http://202.103.213.10:8888/udp/239.81.0.117:4056
CCTV10,http://202.103.213.10:8888/udp/239.81.0.118:4056
CCTV11,http://202.103.213.10:8888/udp/239.81.0.229:4056
CCTV12,http://202.103.213.10:8888/udp/239.81.0.119:4056
CCTV13,http://202.103.213.10:8888/udp/239.81.0.206:4056
CCTV14,http://202.103.213.10:8888/udp/239.81.0.120:4056
CCTV15,http://202.103.213.10:8888/udp/239.81.0.230:4056
CCTV17,http://202.103.213.10:8888/udp/239.81.0.228:4056
湖南卫视,http://202.103.213.10:8888/udp/239.81.0.110:4056
东方卫视,http://202.103.213.10:8888/udp/239.81.0.111:4056
江苏卫视,http://202.103.213.10:8888/udp/239.81.0.106:4056
浙江卫视,http://202.103.213.10:8888/udp/239.81.0.108:4056
北京卫视,http://202.103.213.10:8888/udp/239.81.0.109:4056
广东卫视,http://202.103.213.10:8888/udp/239.81.0.104:4056
深圳卫视,http://202.103.213.10:8888/udp/239.81.0.103:4056
黑龙江卫视,http://202.103.213.10:8888/udp/239.81.0.105:4056
湖北卫视,http://202.103.213.10:8888/udp/239.81.0.112:4056
山东卫视,http://202.103.213.10:8888/udp/239.81.0.114:4056
甘肃卫视,http://202.103.213.10:8888/udp/239.81.0.207:4056
天津卫视,http://202.103.213.10:8888/udp/239.81.0.113:4056
辽宁卫视,http://202.103.213.10:8888/udp/239.81.0.210:4056
江西卫视,http://202.103.213.10:8888/udp/239.81.0.204:4056
贵州卫视,http://202.103.213.10:8888/udp/239.81.0.95:4056
海南卫视,http://202.103.213.10:8888/udp/239.81.0.48:4056
安徽卫视,http://202.103.213.10:8888/udp/239.81.0.211:4056
河北卫视,http://202.103.213.10:8888/udp/239.81.0.94:4056
东南卫视,http://202.103.213.10:8888/udp/239.81.0.215:4056
陕西卫视,http://202.103.213.10:8888/udp/239.81.0.89:4056
四川卫视,http://202.103.213.10:8888/udp/239.81.0.130:4056
重庆卫视,http://202.103.213.10:8888/udp/239.81.0.47:4056
云南卫视,http://202.103.213.10:8888/udp/239.81.0.45:4056
河南卫视,http://202.103.213.10:8888/udp/239.81.0.44:4056
厦门卫视,http://202.103.213.10:8888/udp/239.81.0.212:4056
三沙卫视,http://202.103.213.10:8888/udp/239.81.0.242:4056
甘肃卫视,http://202.103.213.10:8888/udp/239.81.0.207:4056
吉林卫视,http://202.103.213.10:8888/udp/239.81.0.210:4056
山西卫视,http://202.103.213.10:8888/udp/239.81.0.49:4056
内蒙古卫视,http://202.103.213.10:8888/udp/239.81.0.54:4056
宁夏卫视,http://202.103.213.10:8888/udp/239.81.0.60:4056
青海卫视,http://202.103.213.10:8888/udp/239.81.0.53:4056
新疆卫视,http://202.103.213.10:8888/udp/239.81.0.46:4056
兵团卫视,http://202.103.213.10:8888/udp/239.81.0.213:4056
西藏卫视,http://202.103.213.10:8888/udp/239.81.0.55:4056
南方卫视,http://202.103.213.10:8888/udp/239.81.0.32:4056



📡  河北频道,#genre#
河北卫视,http://121.29.111.242:8888/rtp/239.253.92.154:6011
河北经济生活,http://121.29.111.242:8888/rtp/239.253.92.171:6001
河北都市,http://121.29.111.242:8888/rtp/239.253.92.172:6002
河北影视剧,http://121.29.111.242:8888/rtp/239.253.92.173:6003
河北少儿科教,http://121.29.111.242:8888/rtp/239.253.92.174:6004
河北公共,http://121.29.111.242:8888/rtp/239.253.92.175:6005
河北农民,http://121.29.111.242:8888/rtp/239.253.92.176:6006
CCTV1,http://121.29.111.242:8888/rtp/239.253.92.83:8012
CCTV2,http://121.29.111.242:8888/rtp/239.253.92.190:6065
CCTV3,http://121.29.111.242:8888/rtp/239.253.92.191:6057
CCTV4,http://121.29.111.242:8888/rtp/239.253.92.251:6141
CCTV5,http://121.29.111.242:8888/rtp/239.253.92.181:6046
CCTV5+,http://121.29.111.242:8888/rtp/239.253.92.82:8013
CCTV6,http://121.29.111.242:8888/rtp/239.253.92.193:6058
CCTV7,http://121.29.111.242:8888/rtp/239.253.92.194:6059
CCTV8,http://121.29.111.242:8888/rtp/239.253.92.195:6060
CCTV9,http://121.29.111.242:8888/rtp/239.253.92.107:6020
CCTV10,http://121.29.111.242:8888/rtp/239.253.92.196:6061
CCTV11,http://121.29.111.242:8888/rtp/239.253.93.153:6321
CCTV12,http://121.29.111.242:8888/rtp/239.253.92.197:6062
CCTV13,http://121.29.111.242:8888/rtp/239.253.92.13:8008
CCTV14,http://121.29.111.242:8888/rtp/239.253.92.198:6063
CCTV15,http://121.29.111.242:8888/rtp/239.253.93.154:6322
CCTV16,http://121.29.111.242:8888/rtp/239.254.200.61:6344
CCTV17,http://121.29.111.242:8888/rtp/239.253.93.150:6318
CGTN国际,http://121.29.111.242:8888/rtp/239.253.92.15:8011
睛彩河北,http://121.29.111.242:8888/rtp/239.253.92.104:6221
石家庄新闻综合,http://121.29.111.242:8888/rtp/239.253.92.149:6035
石家庄娱乐,http://121.29.111.242:8888/rtp/239.253.92.93:8120
石家庄生活,http://121.29.111.242:8888/rtp/239.253.92.94:8121
石家庄都市,http://121.29.111.242:8888/rtp/239.253.92.95:8122
湖南卫视,http://121.29.111.242:8888/rtp/239.253.92.84:8015
浙江卫视,http://121.29.111.242:8888/rtp/239.253.92.90:8020
江苏卫视,http://121.29.111.242:8888/rtp/239.253.92.88:8018
北京卫视,http://121.29.111.242:8888/rtp/239.253.92.87:8014
东南卫视,http://121.29.111.242:8888/rtp/239.253.92.201:6146
东方卫视,http://121.29.111.242:8888/rtp/239.253.92.89:8019
天津卫视,http://121.29.111.242:8888/rtp/239.253.92.91:8021
深圳卫视,http://121.29.111.242:8888/rtp/239.253.92.86:8017
山东卫视,http://121.29.111.242:8888/rtp/239.253.92.207:8109
广东卫视,http://121.29.111.242:8888/rtp/239.253.92.206:8108
黑龙江卫视,http://121.29.111.242:8888/rtp/239.253.92.85:8016
辽宁卫视,http://121.29.111.242:8888/rtp/239.253.92.115:6056
安徽卫视,http://121.29.111.242:8888/rtp/239.253.92.209:6566
湖北卫视,http://121.29.111.242:8888/rtp/239.253.92.210:6567
四川卫视,http://121.29.111.242:8888/rtp/239.253.92.16:6043
重庆卫视,http://121.29.111.242:8888/rtp/239.253.92.10:6053
河南卫视,http://121.29.111.242:8888/rtp/239.253.92.137:6144
金鹰纪实,http://121.29.111.242:8888/rtp/239.253.92.103:6054
广西卫视,http://121.29.111.242:8888/rtp/239.253.92.76:8043
贵州卫视,http://121.29.111.242:8888/rtp/239.253.92.105:6055
江西卫视,http://121.29.111.242:8888/rtp/239.253.92.19:6145
吉林卫视,http://121.29.111.242:8888/rtp/239.253.92.202:6147
海南卫视,http://121.29.111.242:8888/rtp/239.253.93.155:6323
BRTV纪实科教,http://121.29.111.242:8888/rtp/239.253.93.190:6358
承德新闻综合,http://121.29.111.242:8888/rtp/239.253.92.222:8112
承德公共,http://121.29.111.242:8888/rtp/239.253.92.223:8113
张家口新闻综合,http://121.29.111.242:8888/rtp/239.253.92.225:8115
张家口公共,http://121.29.111.242:8888/rtp/239.253.92.226:8116
秦皇岛新闻综合,http://121.29.111.242:8888/rtp/239.253.92.52:6021
秦皇岛公共,http://121.29.111.242:8888/rtp/239.253.92.53:6022
秦皇岛影视,http://121.29.111.242:8888/rtp/239.253.92.54:6023
唐山新闻综合,http://121.29.111.242:8888/rtp/239.253.92.245:6089
唐山生活服务,http://121.29.111.242:8888/rtp/239.253.92.126:6026
唐山影视,http://121.29.111.242:8888/rtp/239.253.92.127:6027
唐山公共,http://121.29.111.242:8888/rtp/239.253.92.128:6028
廊坊新闻,http://121.29.111.242:8888/rtp/239.253.92.164:6036
廊坊公共,http://121.29.111.242:8888/rtp/239.253.92.166:6037
沧州新闻综合,http://121.29.111.242:8888/rtp/239.253.92.121:6015
沧州公共,http://121.29.111.242:8888/rtp/239.253.92.122:6016
沧州影视娱乐,http://121.29.111.242:8888/rtp/239.253.92.123:6017
保定新闻综合,http://121.29.111.242:8888/rtp/239.253.93.2:6153
保定公共频道,http://121.29.111.242:8888/rtp/239.253.93.4:6157
保定生活健康,http://121.29.111.242:8888/rtp/239.253.93.5:6158
衡水新闻综合,http://121.29.111.242:8888/rtp/239.253.93.3:6154
衡水公共,http://121.29.111.242:8888/rtp/239.253.93.7:6160
邢台综合,http://121.29.111.242:8888/rtp/239.253.93.8:6161
邢台城市生活,http://121.29.111.242:8888/rtp/239.253.93.10:6163
纪实人文,http://121.29.111.242:8888/rtp/239.253.92.99:6013
中国教育1,http://121.29.111.242:8888/rtp/239.253.92.211:6069
中国交通频道,http://121.29.111.242:8888/rtp/239.253.93.189:6357
kaku 少儿,http://121.29.111.242:8888/rtp/239.253.92.162:8054
金鹰卡通,http://121.29.111.242:8888/rtp/239.253.92.163:8055
嘉佳卡通,http://121.29.111.242:8888/rtp/239.253.93.203:6381
优漫卡通,http://121.29.111.242:8888/rtp/239.253.93.204:6382
山东教育,http://121.29.111.242:8888/rtp/239.253.92.106:6135
兵团卫视,http://121.29.111.242:8888/rtp/239.253.93.176:6344
百姓健康,http://121.29.111.242:8888/rtp/239.253.92.199:6568
证券服务,http://121.29.111.242:8888/rtp/239.253.92.124:6569
CCTV电视指南,http://121.29.111.242:8888/rtp/239.253.92.17:6078
CCTV第一剧场,http://121.29.111.242:8888/rtp/239.253.92.18:6079
CCTV风云剧场,http://121.29.111.242:8888/rtp/239.253.92.22:6073
CCTV怀旧剧场,http://121.29.111.242:8888/rtp/239.253.92.98:6120
CCTV风云音乐,http://121.29.111.242:8888/rtp/239.253.92.111:8060
CCTV风云足球,http://121.29.111.242:8888/rtp/239.253.92.110:8061
CCTV高尔夫网球,http://121.29.111.242:8888/rtp/239.253.92.117:8062
武术世界,http://121.29.111.242:8888/rtp/239.253.92.141:8064
CCTV兵器科技,http://121.29.111.242:8888/rtp/239.253.92.119:8065
CCTV世界地理,http://121.29.111.242:8888/rtp/239.253.92.113:8066
老故事,http://121.29.111.242:8888/rtp/239.253.92.132:8068
环球奇观,http://121.29.111.242:8888/rtp/239.253.92.130:8069
